timestamp,angle,force,event,block,trial,profile,count,duration,profile_result,distractor,distractor_result
1489006320.417857,180.0,258,7,1,32,5,4,4.294255018234253,3,0,0
1489006323.034897,0,257,1,1,33,4,0,0,0,0,0
1489006323.523805,0.0,192,2,1,33,4,1,0,0,0,0
1489006323.761366,20.10526315789474,177,4,0,0,0,0,0,0,0,0
1489006324.391394,68.21052631578948,168,3,1,33,4,1,0,0,0,0
1489006324.719743,68.21052631578948,63,2,1,33,4,2,0,0,0,0
1489006325.846588,148.21052631578948,59,3,1,33,4,2,0,0,0,0
1489006325.939564,148.21052631578948,60,2,1,33,4,3,0,0,0,0
1489006326.099655,150.05263157894737,59,3,1,33,4,3,0,0,0,0
1489006326.190619,160.0,61,2,1,33,4,4,0,0,0,0
1489006326.268509,159.94736842105263,61,3,1,33,4,4,0,0,0,0
1489006326.96493,160.0,61,6,1,33,4,4,3.930032968521118,0,0,0
1489006326.96493,160.0,290,7,1,33,4,4,3.930032968521118,3,0,0
1489006329.412064,0,291,1,1,34,3,0,0,0,0,0
1489006329.8138,0.0,175,2,1,34,3,1,0,0,0,0
1489006330.1177,40.05263157894737,155,4,0,0,0,0,0,0,0,0
1489006330.391278,53.421052631578945,60,3,1,34,3,1,0,0,0,0
1489006331.797204,40.0,60,6,1,34,3,1,2.3851399421691895,0,0,0
1489006331.797204,40.0,299,7,1,34,3,1,2.3851399421691895,3,0,0
1489006334.339682,0.0,299,1,1,35,4,0,0,0,0,0
1489006334.724454,0.0,189,2,1,35,4,1,0,0,0,0
1489006334.980291,20.210526315789473,126,4,0,0,0,0,0,0,0,0
1489006335.655308,83.0,97,3,1,35,4,1,0,0,0,0
1489006336.493925,100.0,63,2,1,35,4,2,0,0,0,0
1489006336.784926,116.89473684210526,62,3,1,35,4,2,0,0,0,0
1489006336.818708,116.89473684210526,61,2,1,35,4,3,0,0,0,0
1489006337.027143,130.57894736842104,60,3,1,35,4,3,0,0,0,0
1489006337.060429,119.99999999999999,62,2,1,35,4,4,0,0,0,0
1489006337.747572,159.73684210526318,59,3,1,35,4,4,0,0,0,0
1489006339.044948,160.0,62,6,1,35,4,4,4.705265998840332,0,0,0
1489006339.044948,160.0,289,7,1,35,4,4,4.705265998840332,2,0,0
1489006341.411437,0,289,1,1,36,3,0,0,0,0,0
1489006342.114022,0.0,180,2,1,36,3,1,0,0,0,0
1489006342.400844,40.21052631578948,180,4,0,0,0,0,0,0,0,0
1489006342.687105,54.736842105263165,60,3,1,36,3,1,0,0,0,0
1489006343.809909,60.0,60,2,1,36,3,2,0,0,0,0
1489006343.9738,59.684210526315795,61,3,1,36,3,2,0,0,0,0
1489006344.428241,60.00000000000001,61,6,1,36,3,2,3.0168039798736572,0,0,0
1489006344.428241,60.0,293,7,1,36,3,2,3.0168039798736572,3,0,0
1489006347.106673,0,293,1,1,37,6,0,0,0,0,0
1489006347.722527,0.0,143,2,1,37,6,1,0,0,0,0
1489006348.187773,40.10526315789474,127,41,0,0,0,0,0,0,0,0
1489006348.42118,50.26315789473684,56,3,1,37,6,1,0,0,0,0
1489006348.48816,40.0,56,42,0,0,0,0,0,0,0,0
1489006348.544454,40.473684210526315,54,2,1,37,6,2,0,0,0,0
1489006349.408295,63.263157894736835,280,3,1,37,6,2,0,0,0,0
1489006350.572102,80.0,280,6,1,37,6,2,3.4654290676116943,0,0,0
1489006350.572102,80.0,280,7,1,37,6,2,3.4654290676116943,3,0,0
1489006353.475039,0,280,1,1,38,2,0,0,0,0,0
1489006353.631752,0.0,111,2,1,38,2,1,0,0,0,0
1489006353.750318,0.0,99,3,1,38,2,1,0,0,0,0
1489006354.103008,0.0,88,2,1,38,2,2,0,0,0,0
1489006354.349398,20.157894736842106,73,4,0,0,0,0,0,0,0,0
1489006355.422444,95.89473684210526,61,3,1,38,2,2,0,0,0,0
1489006355.512362,95.89473684210526,64,2,1,38,2,3,0,0,0,0
1489006355.782125,112.63157894736841,67,3,1,38,2,3,0,0,0,0
1489006355.791172,100.0,67,2,1,38,2,4,0,0,0,0
1489006355.832455,99.94736842105263,67,3,1,38,2,4,0,0,0,0
1489006356.273668,100.0,79,2,1,38,2,5,0,0,0,0
1489006356.863764,143.89473684210526,73,3,1,38,2,5,0,0,0,0
1489006357.516022,160.0,82,6,1,38,2,5,4.040982961654663,0,0,0
1489006357.516022,160.0,286,7,1,38,2,5,4.040982961654663,4,0,0
1489006359.730459,0,286,1,1,39,1,0,0,0,0,0
1489006360.259909,0.0,134,2,1,39,1,1,0,0,0,0
1489006361.130824,93.10526315789474,145,3,1,39,1,1,0,0,0,0
1489006361.523269,93.10526315789474,146,6,1,39,1,1,1.7928099632263184,0,0,0
1489006361.523269,93.10526315789474,288,7,1,39,1,1,1.7928099632263184,2,0,0
1489006364.769308,0,288,1,1,40,4,0,0,0,0,0
1489006365.329087,0,152,2,1,40,4,1,0,0,0,0
1489006365.600994,20.263157894736842,155,4,0,0,0,0,0,0,0,0
1489006366.733607,100.6842105263158,108,3,1,40,4,1,0,0,0,0
1489006367.118729,100.0,101,2,1,40,4,2,0,0,0,0
1489006369.227823,180.0,60,5,1,40,4,2,0,0,0,0
1489006369.277497,181.6315789473684,60,3,1,40,4,2,0,0,0,0
1489006369.371049,0.0,100,6,1,40,4,2,4.601740837097168,0,0,0
1489006369.371049,0.0,287,7,1,40,4,2,4.601740837097168,4,0,0
1489006371.754458,0,288,1,1,41,4,0,0,0,0,0
1489006372.288317,0.0,162,2,1,41,4,1,0,0,0,0
1489006372.480639,20.157894736842106,139,4,0,0,0,0,0,0,0,0
1489006373.11259,79.26315789473684,66,3,1,41,4,1,0,0,0,0
1489006373.508319,80.0,67,2,1,41,4,2,0,0,0,0
1489006375.197041,168.52631578947367,59,3,1,41,4,2,0,0,0,0
1489006375.754332,160.0,59,2,1,41,4,3,0,0,0,0
1489006375.785714,160.0,59,3,1,41,4,3,0,0,0,0
1489006375.834801,160.0,58,2,1,41,4,4,0,0,0,0
1489006377.062385,179.6315789473684,59,5,1,41,4,4,0,0,0,0
1489006377.151186,194.94736842105263,60,3,1,41,4,4,0,0,0,0
1489006377.373246,0.0,251,2,1,41,4,5,0,0,0,0
1489006377.434547,0,178,3,1,41,4,5,0,0,0,0
1489006377.770881,0.0,177,6,1,41,4,5,6.016422986984253,0,0,0
1489006377.770881,0.0,288,7,1,41,4,5,6.016422986984253,3,0,0
1489006380.376816,0,288,1,1,42,5,0,0,0,0,0
1489006380.492685,0.0,139,2,1,42,5,1,0,0,0,0
1489006380.636232,0.7368421052631575,71,3,1,42,5,1,0,0,0,0
1489006381.139935,0.0,60,2,1,42,5,2,0,0,0,0
1489006381.221219,0.0,61,3,1,42,5,2,0,0,0,0
1489006381.262136,0.0,58,2,1,42,5,3,0,0,0,0
1489006381.430125,20.000000000000004,60,4,0,0,0,0,0,0,0,0
1489006382.159203,75.42105263157895,52,3,1,42,5,3,0,0,0,0
1489006382.405125,80.0,52,2,1,42,5,4,0,0,0,0
1489006384.23494,179.57894736842104,322,5,1,42,5,4,0,0,0,0
1489006384.288279,180.73684210526315,321,3,1,42,5,4,0,0,0,0
1489006384.325606,0.0,328,2,1,42,5,5,0,0,0,0
1489006384.407956,20.105263157894733,195,4,0,0,0,0,0,0,0,0
1489006384.48998,30.421052631578945,104,6,1,42,5,5,4.113163948059082,0,0,0
1489006384.48998,30.421052631578945,281,7,1,42,5,5,4.113163948059082,3,0,0
1489006386.977553,0,281,1,1,43,2,0,0,0,0,0
1489006387.125184,0,70,2,1,43,2,1,0,0,0,0
1489006387.250656,0,109,3,1,43,2,1,0,0,0,0
1489006387.686672,0,80,2,1,43,2,2,0,0,0,0
1489006388.029632,20.105263157894733,66,4,0,0,0,0,0,0,0,0
1489006388.5285,60.210526315789465,75,3,1,43,2,2,0,0,0,0
1489006388.695866,59.99999999999999,71,2,1,43,2,3,0,0,0,0
1489006389.31004,124.36842105263159,74,3,1,43,2,3,0,0,0,0
1489006389.66354,120.0,61,2,1,43,2,4,0,0,0,0
1489006391.010085,179.89473684210526,62,5,1,43,2,4,0,0,0,0
1489006391.073643,183.10526315789474,62,6,1,43,2,4,4.096090078353882,0,0,0
1489006391.073643,0.0,288,7,1,43,2,4,4.096090078353882,2,0,0
1489006393.992104,0,288,1,1,44,1,0,0,0,0,0
1489006394.63596,0.0,177,2,1,44,1,1,0,0,0,0
1489006395.537332,91.68421052631578,146,3,1,44,1,1,0,0,0,0
1489006395.92573,100.0,134,2,1,44,1,2,0,0,0,0
1489006397.574526,179.5263157894737,144,5,1,44,1,2,0,0,0,0
1489006397.654067,182.68421052631578,144,3,1,44,1,2,0,0,0,0
1489006397.93756,0.0,174,6,1,44,1,2,3.945456027984619,0,0,0
1489006397.93756,0.0,285,7,1,44,1,2,3.945456027984619,3,0,0
1489006400.152852,0,285,1,1,45,3,0,0,0,0,0
1489006400.694559,0.0,157,2,1,45,3,1,0,0,0,0
1489006400.939139,40.26315789473684,165,4,0,0,0,0,0,0,0,0
1489006401.222215,55.526315789473685,64,3,1,45,3,1,0,0,0,0
1489006402.665297,55.526315789473685,62,6,1,45,3,1,2.5124449729919434,0,0,0
1489006402.665297,55.526315789473685,288,7,1,45,3,1,2.5124449729919434,3,0,0
1489006404.4971,0,288,1,1,46,4,0,0,0,0,0
1489006404.98471,0,191,2,1,46,4,1,0,0,0,0
1489006405.157435,20.05263157894737,172,4,0,0,0,0,0,0,0,0
1489006405.841961,87.57894736842105,125,3,1,46,4,1,0,0,0,0
1489006406.038862,80.0,124,2,1,46,4,2,0,0,0,0
1489006407.025088,175.31578947368422,93,3,1,46,4,2,0,0,0,0
1489006407.945279,180.0,78,5,1,46,4,2,0,0,0,0
1489006408.077026,180.0,78,2,1,46,4,3,0,0,0,0
1489006408.122628,184.78947368421052,78,3,1,46,4,3,0,0,0,0
1489006408.169135,0.0,83,6,1,46,4,3,3.672034978866577,0,0,0
1489006408.169135,0.0,288,7,1,46,4,3,3.672034978866577,3,0,0
1489006410.095633,0,288,1,1,47,5,0,0,0,0,0
1489006410.748956,0.0,63,2,1,47,5,1,0,0,0,0
1489006411.010003,20.52631578947368,60,4,0,0,0,0,0,0,0,0
1489006411.285764,30.157894736842106,58,3,1,47,5,1,0,0,0,0
1489006411.428557,40.0,57,2,1,47,5,2,0,0,0,0
1489006411.58374,44.94736842105264,57,3,1,47,5,2,0,0,0,0
1489006411.682543,40.631578947368425,58,2,1,47,5,3,0,0,0,0
1489006412.156694,74.47368421052632,99,3,1,47,5,3,0,0,0,0
1489006412.341171,80.0,80,2,1,47,5,4,0,0,0,0
1489006413.217541,167.52631578947367,300,3,1,47,5,4,0,0,0,0
1489006414.137389,180.0,300,5,1,47,5,4,0,0,0,0
1489006414.188763,180.0,300,2,1,47,5,5,0,0,0,0
1489006414.315964,200.0,300,3,1,47,5,5,0,0,0,0
1489006414.374086,0.0,284,2,1,47,5,6,0,0,0,0
1489006414.416107,0.8421052631578949,276,3,1,47,5,6,0,0,0,0
1489006414.527298,0.0,86,2,1,47,5,7,0,0,0,0
1489006414.631715,0,87,3,1,47,5,7,0,0,0,0
1489006414.873728,0.0,87,6,1,47,5,7,4.778095006942749,0,0,0
1489006414.873728,0.0,285,7,1,47,5,7,4.778095006942749,2,0,0
1489006417.126803,0,285,1,1,48,1,0,0,0,0,0
1489006417.699107,0.0,131,2,1,48,1,1,0,0,0,0
1489006418.49533,80.0,131,3,1,48,1,1,0,0,0,0
1489006418.87126,80.0,118,2,1,48,1,2,0,0,0,0
1489006420.513672,179.73684210526315,133,6,1,48,1,2,3.386869192123413,0,0,0
1489006420.513672,0.0,278,7,1,48,1,2,3.386869192123413,3,0,0
1489006422.631715,0,278,1,1,49,6,0,0,0,0,0
1489006423.092962,0.0,167,2,1,49,6,1,0,0,0,0
1489006423.203983,0.0,167,3,1,49,6,1,0,0,0,0
1489006423.221409,0.0,164,2,1,49,6,2,0,0,0,0
1489006423.513071,40.1578947368421,156,41,0,0,0,0,0,0,0,0
1489006423.766381,56.368421052631575,59,3,1,49,6,2,0,0,0,0
1489006423.81354,40.0,59,42,0,0,0,0,0,0,0,0
1489006423.870994,40.0,129,2,1,49,6,3,0,0,0,0
1489006424.842759,79.52631578947368,289,3,1,49,6,3,0,0,0,0
1489006425.335963,80.0,289,6,1,49,6,3,2.7042479515075684,0,0,0
1489006425.335963,80.0,289,7,1,49,6,3,2.7042479515075684,3,0,0
1489006427.790961,0,289,1,1,50,2,0,0,0,0,0
1489006428.458786,0.0,74,2,1,50,2,1,0,0,0,0
1489006428.634964,20.05263157894737,69,4,0,0,0,0,0,0,0,0
1489006429.322612,70.6842105263158,75,3,1,50,2,1,0,0,0,0
1489006429.663634,80.0,69,2,1,50,2,2,0,0,0,0
1489006430.839098,158.26315789473685,66,3,1,50,2,2,0,0,0,0
1489006431.038634,160.0,67,2,1,50,2,3,0,0,0,0
1489006431.19075,162.8421052631579,66,3,1,50,2,3,0,0,0,0
1489006431.870921,160.31578947368422,65,2,1,50,2,4,0,0,0,0
1489006433.061788,180.21052631578948,65,5,1,50,2,4,0,0,0,0
1489006433.120054,187.89473684210526,65,6,1,50,2,4,5.329092979431152,0,0,0
1489006433.120054,0.0,288,7,1,50,2,4,5.329092979431152,3,0,0
1489006435.254157,0,288,1,1,51,5,0,0,0,0,0
1489006435.390203,0.0,79,2,1,51,5,1,0,0,0,0
1489006435.511802,0.4210526315789469,69,3,1,51,5,1,0,0,0,0
1489006435.934,0.0,62,2,1,51,5,2,0,0,0,0
1489006436.081338,0.8947368421052637,61,3,1,51,5,2,0,0,0,0
1489006436.180262,0.7894736842105274,63,2,1,51,5,3,0,0,0,0
1489006436.297791,20.421052631578952,62,4,0,0,0,0,0,0,0,0
1489006436.670517,60.78947368421053,72,3,1,51,5,3,0,0,0,0
1489006437.026842,60.78947368421053,61,2,1,51,5,4,0,0,0,0
1489006438.101508,166.1578947368421,191,3,1,51,5,4,0,0,0,0
1489006439.021874,180.0,190,5,1,51,5,4,0,0,0,0
1489006439.127671,180.0,190,2,1,51,5,5,0,0,0,0
1489006439.218624,188.57894736842107,191,3,1,51,5,5,0,0,0,0
1489006439.222942,0.0,194,2,1,51,5,6,0,0,0,0
1489006439.223666,0,194,6,1,51,5,6,3.9695088863372803,0,0,0
1489006439.223666,0.0,288,7,1,51,5,6,3.9695088863372803,3,0,0
1489006441.839224,0,288,1,1,52,1,0,0,0,0,0
1489006442.266138,0.0,174,2,1,52,1,1,0,0,0,0
1489006442.86834,89.78947368421052,169,3,1,52,1,1,0,0,0,0
1489006443.167458,89.78947368421052,165,2,1,52,1,2,0,0,0,0
1489006444.511684,179.57894736842104,170,6,1,52,1,2,2.672459840774536,0,0,0
1489006444.511684,0.0,288,7,1,52,1,2,2.672459840774536,4,0,0
1489006448.822663,0,288,1,1,53,3,0,0,0,0,0
1489006449.184671,0.0,172,2,1,53,3,1,0,0,0,0
1489006449.386079,40.21052631578947,167,4,0,0,0,0,0,0,0,0
1489006449.683236,67.21052631578948,70,3,1,53,3,1,0,0,0,0
1489006449.983131,80.0,67,2,1,53,3,2,0,0,0,0
1489006450.319021,92.05263157894737,65,3,1,53,3,2,0,0,0,0
1489006450.421655,80.10526315789474,66,2,1,53,3,3,0,0,0,0
1489006450.842744,88.36842105263159,66,3,1,53,3,3,0,0,0,0
1489006452.438957,100.0,66,6,1,53,3,3,3.6162939071655273,0,0,0
1489006452.438957,0,290,7,1,53,3,3,3.6162939071655273,2,0,0
1489006461.029738,0,290,1,1,54,2,0,0,0,0,0
1489006461.173297,0,73,2,1,54,2,1,0,0,0,0
1489006461.271716,0,70,3,1,54,2,1,0,0,0,0
1489006462.454283,0,58,2,1,54,2,2,0,0,0,0
1489006462.658972,20.105263157894733,62,4,0,0,0,0,0,0,0,0
1489006463.154466,64.47368421052632,63,3,1,54,2,2,0,0,0,0
1489006463.454225,59.99999999999999,62,2,1,54,2,3,0,0,0,0
1489006464.436619,133.42105263157896,62,3,1,54,2,3,0,0,0,0
1489006464.50638,140.0,64,2,1,54,2,4,0,0,0,0
1489006464.580654,139.94736842105263,64,3,1,54,2,4,0,0,0,0
1489006464.89459,140.0,64,6,1,54,2,4,3.864851951599121,0,0,0
1489006464.89459,140.0,289,7,1,54,2,4,3.864851951599121,2,0,0
